date,target,prev_decision,GDP_diff_prev,PMI_value,Employ_diff_prev,Rsales_diff_year,Unemp_diff_prev,Inertia_diff,Hsales_diff_year,Balanced_diff
2019-03-20,0,0,0.2231418351111322,54.1,151.5,0.5425100853548834,0.0,0.13945203419919827,-0.30973827614668753,0.10962682238054855
2019-05-01,0,0,0.5977902900982079,54.6,124.0,0.9179367672255818,0.03333333333333336,0.049998799449817666,-0.286810364702172,0.028896149328963006
2019-06-19,0,0,0.5977902900982079,52.3,182.5,1.1298583353237714,0.06666666666666658,0.034426358794853895,-2.091201193359948,-0.05834587729562868
2019-07-31,-1,0,0.7929244082058233,51.6,103.5,1.1709183720022378,0.06666666666666658,0.00018728538962808905,-0.3258759625615711,-0.05724365936264464
2019-09-18,-1,-1,0.7929244082058233,48.8,119.0,1.8007193788623388,-0.03333333333333336,-0.15132031079169495,0.34126957043284617,-0.053607375610763786
2019-10-04,0,-1,0.7929244082058233,48.2,161.5,2.0288663433629437,0.03333333333333336,-0.08484334289091922,2.5912475469117258,-0.013968237119838633
2019-10-30,-1,0,0.7929244082058233,48.2,161.5,2.0288663433629437,0.03333333333333336,-0.15082443958611358,2.5912475469117258,-0.007184462161150318
2019-12-11,0,-1,0.6854987913095664,48.1,172.5,1.138401623348235,0.03333333333333336,-0.20916005800177906,8.307144527785853,-0.00830511926885169
2020-01-29,0,0,0.6854987913095664,47.8,226.0,2.1140924879383896,-0.03333333333333336,-0.1267736726980443,11.931066467060022,-0.028461537159762962
2020-03-03,-1,0,0.4690976182113644,50.9,269.5,2.7281442429601555,0.03333333333333336,0.0075537611719156406,13.383678628140387,0.004336396134910547
2020-03-15,-1,-1,0.4690976182113644,50.3,357.5,2.2693549395157007,0.03333333333333336,-0.05355699521513413,13.661552257463294,0.01714625409019721
2020-03-19,0,-1,0.4690976182113644,50.3,357.5,2.2693549395157007,0.03333333333333336,-0.04775973914578546,13.661552257463294,0.005715418030065589
2020-03-23,0,0,0.4690976182113644,50.3,357.5,2.2693549395157007,0.03333333333333336,-0.05720418359022994,13.661552257463294,0.005715418030066033
2020-03-31,0,0,0.4690976182113644,50.3,357.5,2.2693549395157007,0.03333333333333336,-0.11440836718045988,13.661552257463294,0.014879883147286055
2020-04-29,0,0,0.4690976182113644,49.7,-561.0,-2.5202338646771008,-0.2666666666666668,-0.43420038690132406,12.026415192928743,0.07616314065486485
2020-06-10,0,0,-1.3035827460342164,43.1,-8925.5,-13.141101824874397,-3.233333333333333,-0.420997139504731,12.231533050772432,-0.15997523225919696
2020-07-29,0,0,-1.3035827460342164,52.2,3573.5,-2.3637668918058496,-2.1999999999999997,0.21820156541415983,12.157074039879738,-0.3214359850058375
2020-08-27,0,0,-8.937250501161023,53.7,2946.5,1.4572302033406896,1.5,0.09379103064786772,16.05958976315018,-0.2876609937819321
2020-09-16,0,0,-8.937250501161023,55.6,1526.5,1.7009885886174145,1.5999999999999996,0.032949811000954066,18.39209994468349,-0.20336371054455027
2020-11-05,0,0,7.547534636423657,58.8,783.0,4.27164482170441,1.0999999999999996,0.06467369376056155,20.536121518785784,-0.5286912644980624
2020-12-16,0,0,7.547534636423657,57.7,490.0,3.1627405634670414,0.5666666666666668,0.0,21.394689865218208,-0.4357801860558339
2021-01-27,0,0,7.547534636423657,60.5,109.0,1.6825547397943967,0.4000000000000001,0.0,21.323363676153793,-0.42713986860864495
2021-03-17,0,0,1.1152767659365777,60.9,615.0,6.223336964721065,0.16666666666666666,0.0,22.619915228100453,-0.5152340442572
2021-04-28,0,0,1.1152767659365777,63.7,707.0,15.544883881070554,0.2333333333333334,0.0,27.096635555153494,-0.4560747942176369
2021-06-16,0,0,1.5338896272110658,61.6,355.0,34.659129666612415,0.13333333333333344,-0.12895287104061268,30.65388600286616,0.009166724109340663
2021-07-28,0,0,1.5338896272110658,60.9,502.0,17.421508994804448,0.033333333333333215,-0.22090004662522852,27.60418794404029,0.2671345989927203
2021-09-22,0,0,1.6407465395443113,59.7,603.0,9.752566026334684,0.19999999999999987,-0.2658583829044667,14.575622753666535,0.7201198230327568
2021-11-03,0,0,0.5709481105992145,60.5,470.5,9.14477158074951,0.4000000000000001,-0.09173576234595238,9.336446315914111,0.5515960077927018
2021-12-15,0,0,0.5709481105992145,60.6,662.0,10.359025789317453,0.3333333333333333,-0.032409825760035815,0.11828187277695967,0.6028205582446728
2022-01-26,0,0,0.5709481105992145,58.8,578.5,10.136027073676738,0.2666666666666668,-0.09473473636151841,-3.4356568933738547,0.7081445473080987
2022-03-16,1,0,1.6790943920683765,58.6,488.5,7.0123461795572,0.19999999999999987,-0.2063238181318856,-3.4356568933738547,1.0423275226083133
2022-05-04,1,1,1.6790943920683765,57.1,488.5,7.0123461795572,0.19999999999999987,-0.013752865180136409,-3.4356568933738547,1.0309347947060932
2022-06-15,1,1,1.6790943920683765,57.1,488.5,7.0123461795572,0.19999999999999987,0.3297865537777531,-3.4356568933738547,0.6297762610437765
