date,fxusdcad_FXUSDCAD_rsi,fomc_statement_sentiment_last_week,canada_bank_sentiment_last_week,fomc_testimony_sentiment_last_week
2017-03-15,1.3428,0.3627946127946128,0.1731852681509432,0.2726804566131662
2017-03-16,1.3319,0.3636363636363636,0.172116316281076,0.2705295682774011
2017-03-17,1.3337,0.3636363636363636,0.1710473644112088,0.2683786799416359
2017-03-18,1.3344,0.3636363636363636,0.1699784125413416,0.2662277916058707
2017-03-19,1.3351000000000002,0.3636363636363636,0.1689094606714744,0.2640769032701056
2017-03-20,1.3358,0.3636363636363636,0.1678405088016072,0.2619260149343404
2017-03-21,1.3317,0.3636363636363636,0.16677155693174,0.2597751265985752
2017-03-22,1.336,0.3636363636363636,0.1657026050618728,0.25762423826281
2017-03-23,1.3336,0.3612089891159659,0.1646336531920056,0.2554733499270449
2017-03-24,1.3374,0.358781614595568,0.1635647013221384,0.2533224615912797
2017-03-25,1.3373666666666666,0.3563542400751703,0.1624957494522712,0.2511715732555145
2017-03-26,1.3373333333333333,0.3539268655547725,0.161426797582404,0.2490206849197493
2017-03-27,1.3373,0.3514994910343748,0.1603578457125368,0.2468697965839842
2017-03-28,1.3374,0.3490721165139769,0.1592888938426696,0.244718908248219
2017-03-29,1.3364,0.3466447419935792,0.1582199419728024,0.2425680199124538
2017-03-30,1.3304,0.3442173674731814,0.1571509901029352,0.2404171315766887
2017-03-31,1.331,0.3417899929527836,0.156082038233068,0.2382662432409235
2017-04-01,1.3334666666666666,0.3393626184323858,0.1550130863632007,0.2361153549051583
2017-04-02,1.3359333333333334,0.3369352439119881,0.1539441344933336,0.2339644665693931
2017-04-03,1.3384,0.3345078693915903,0.1528751826234664,0.231813578233628
2017-04-04,1.3425,0.3320804948711925,0.1518062307535991,0.2296626898978628
2017-04-05,1.3409,0.3296531203507947,0.1507372788837319,0.2275118015620976
2017-04-06,1.3418,0.327225745830397,0.1496683270138648,0.2253609132263325
2017-04-07,1.3395,0.3247983713099992,0.1485993751439975,0.2232100248905673
2017-04-08,1.3379666666666663,0.3223709967896014,0.1475304232741303,0.2210591365548021
2017-04-09,1.3364333333333334,0.3199436222692036,0.1464614714042632,0.2189082482190369
2017-04-10,1.3349,0.3175162477488059,0.1453925195343959,0.2167573598832718
2017-04-11,1.3332,0.3150888732284081,0.1443235676645287,0.2146064715475066
2017-04-12,1.33,0.3126614987080103,0.1432546157946616,0.2124555832117414
2017-04-13,1.3275,0.3102341241876125,0.1421856639247943,0.2103046948759763
2017-04-14,1.32785,0.3078067496672148,0.1421856639247943,0.2081538065402111
2017-04-15,1.3281999999999998,0.305379375146817,0.1421856639247943,0.2060029182044459
2017-04-16,1.32855,0.3029520006264192,0.1421856639247943,0.2038520298686807
2017-04-17,1.3289,0.3005246261060214,0.1421856639247943,0.2017011415329156
2017-04-18,1.3377,0.2980972515856236,0.1421856639247943,0.1995502531971504
2017-04-19,1.346,0.2956698770652259,0.1421856639247943,0.1973993648613853
2017-04-20,1.3482,0.2932425025448281,0.1434241576094279,0.1952484765256201
2017-04-21,1.3506,0.2908151280244303,0.1446626512940614,0.1930975881898549
2017-04-22,1.3501333333333334,0.2883877535040325,0.1459011449786949,0.1909466998540897
2017-04-23,1.3496666666666666,0.2859603789836348,0.1471396386633284,0.1887958115183246
2017-04-24,1.3492,0.283533004463237,0.148378132347962,0.1866449231825594
2017-04-25,1.3592,0.2811056299428392,0.1496166260325955,0.1844940348467942
2017-04-26,1.3593,0.2786782554224414,0.150855119717229,0.1823431465110291
2017-04-27,1.3624,0.2762508809020437,0.1520936134018626,0.1801922581752639
2017-04-28,1.3662,0.2738235063816459,0.1533321070864961,0.1780413698394987
2017-04-29,1.3661333333333334,0.2713961318612481,0.1545706007711296,0.1758904815037335
2017-04-30,1.3660666666666668,0.2689687573408503,0.1558090944557631,0.1737395931679684
2017-05-01,1.366,0.2665413828204526,0.1570475881403966,0.1715887048322032
2017-05-02,1.372,0.2641140083000548,0.1582860818250302,0.169437816496438
2017-05-03,1.3714,0.261686633779657,0.1595245755096637,0.1672869281606729
2017-05-04,1.3743,0.2592592592592592,0.1607630691942972,0.1651360398249077
2017-05-05,1.3712,0.2592592592592592,0.1620015628789307,0.1629851514891425
2017-05-06,1.3709666666666669,0.2592592592592592,0.1632400565635643,0.1608342631533774
2017-05-07,1.3707333333333334,0.2592592592592592,0.1644785502481978,0.1586833748176122
